rules-processing,2025-12-23_15:26:14,105.97%,205.2MiB / 7.654GiB,2.62%,32.2MB / 14.2MB,143MB / 64.8MB
rules-processing,2025-12-23_15:26:26,97.67%,205.4MiB / 7.654GiB,2.62%,32.4MB / 14.3MB,143MB / 64.8MB
rules-processing,2025-12-23_15:26:38,100.96%,205.2MiB / 7.654GiB,2.62%,32.5MB / 14.4MB,143MB / 64.8MB
rules-processing,2025-12-23_15:26:49,82.08%,205.6MiB / 7.654GiB,2.62%,32.6MB / 14.4MB,143MB / 64.9MB
rules-processing,2025-12-23_15:27:01,98.89%,205.8MiB / 7.654GiB,2.63%,32.8MB / 14.5MB,143MB / 64.9MB
rules-processing,2025-12-23_15:27:14,101.80%,206.3MiB / 7.654GiB,2.63%,33MB / 14.6MB,143MB / 64.9MB
rules-processing,2025-12-23_15:27:25,106.83%,205.9MiB / 7.654GiB,2.63%,33.1MB / 14.7MB,143MB / 64.9MB
rules-processing,2025-12-23_15:27:37,103.84%,199.1MiB / 7.654GiB,2.54%,33.3MB / 14.7MB,143MB / 64.9MB
rules-processing,2025-12-23_15:27:48,102.40%,199.5MiB / 7.654GiB,2.55%,33.4MB / 14.8MB,143MB / 65MB
rules-processing,2025-12-23_15:28:00,97.65%,199.4MiB / 7.654GiB,2.54%,33.6MB / 14.9MB,143MB / 65MB
rules-processing,2025-12-23_15:28:12,93.47%,199.6MiB / 7.654GiB,2.55%,33.8MB / 15MB,143MB / 65MB
rules-processing,2025-12-23_15:28:24,97.95%,199.7MiB / 7.654GiB,2.55%,34MB / 15.1MB,143MB / 65MB
rules-processing,2025-12-23_15:28:36,104.20%,200.1MiB / 7.654GiB,2.55%,34.1MB / 15.2MB,143MB / 65MB
rules-processing,2025-12-23_15:28:48,93.29%,200.3MiB / 7.654GiB,2.56%,34.3MB / 15.3MB,143MB / 65MB
rules-processing,2025-12-23_15:28:59,100.02%,200.2MiB / 7.654GiB,2.56%,34.5MB / 15.3MB,143MB / 65MB
rules-processing,2025-12-23_15:29:11,106.02%,200.4MiB / 7.654GiB,2.56%,34.7MB / 15.4MB,143MB / 65MB
rules-processing,2025-12-23_15:29:23,121.97%,200.5MiB / 7.654GiB,2.56%,34.9MB / 15.5MB,143MB / 65MB
rules-processing,2025-12-23_15:29:35,100.73%,200.7MiB / 7.654GiB,2.56%,35MB / 15.6MB,143MB / 65MB
rules-processing,2025-12-23_15:29:46,110.15%,201.1MiB / 7.654GiB,2.57%,35.2MB / 15.7MB,143MB / 65MB
rules-processing,2025-12-23_15:29:58,105.15%,201MiB / 7.654GiB,2.56%,35.3MB / 15.7MB,143MB / 65.1MB
rules-processing,2025-12-23_15:30:10,94.18%,201.4MiB / 7.654GiB,2.57%,35.5MB / 15.8MB,143MB / 65.1MB
rules-processing,2025-12-23_15:30:23,92.71%,201.4MiB / 7.654GiB,2.57%,35.6MB / 15.9MB,143MB / 65.1MB
rules-processing,2025-12-23_15:30:34,101.31%,201.6MiB / 7.654GiB,2.57%,35.8MB / 15.9MB,143MB / 65.1MB
rules-processing,2025-12-23_15:30:46,100.53%,201.6MiB / 7.654GiB,2.57%,35.9MB / 16MB,143MB / 65.1MB
rules-processing,2025-12-23_15:30:58,100.84%,202.8MiB / 7.654GiB,2.59%,36.1MB / 16.1MB,143MB / 65.1MB
rules-processing,2025-12-23_15:31:10,89.52%,201.9MiB / 7.654GiB,2.58%,36.3MB / 16.2MB,143MB / 65.1MB
rules-processing,2025-12-23_15:31:21,100.84%,202.4MiB / 7.654GiB,2.58%,36.4MB / 16.2MB,144MB / 65.1MB
rules-processing,2025-12-23_15:31:33,104.73%,202.3MiB / 7.654GiB,2.58%,36.6MB / 16.3MB,144MB / 65.1MB
rules-processing,2025-12-23_15:31:45,99.41%,202.4MiB / 7.654GiB,2.58%,36.8MB / 16.4MB,144MB / 65.1MB
rules-processing,2025-12-23_15:31:57,101.14%,202.6MiB / 7.654GiB,2.59%,36.9MB / 16.5MB,144MB / 65.2MB
rules-processing,2025-12-23_15:32:08,99.75%,202.7MiB / 7.654GiB,2.59%,37.1MB / 16.6MB,144MB / 65.2MB
rules-processing,2025-12-23_15:32:20,92.74%,202.9MiB / 7.654GiB,2.59%,37.2MB / 16.6MB,144MB / 65.2MB
rules-processing,2025-12-23_15:32:33,102.02%,203.3MiB / 7.654GiB,2.59%,37.3MB / 16.7MB,144MB / 65.2MB
rules-processing,2025-12-23_15:32:44,98.21%,203.2MiB / 7.654GiB,2.59%,37.5MB / 16.8MB,144MB / 65.2MB
rules-processing,2025-12-23_15:32:56,105.68%,203.6MiB / 7.654GiB,2.60%,37.7MB / 16.9MB,144MB / 65.2MB
rules-processing,2025-12-23_15:33:08,98.83%,203.5MiB / 7.654GiB,2.60%,37.9MB / 17MB,144MB / 65.2MB
rules-processing,2025-12-23_15:33:19,107.29%,207.6MiB / 7.654GiB,2.65%,38.1MB / 17MB,144MB / 65.2MB
rules-processing,2025-12-23_15:33:31,94.96%,207.7MiB / 7.654GiB,2.65%,38.2MB / 17.1MB,144MB / 65.2MB
rules-processing,2025-12-23_15:33:43,103.98%,210.8MiB / 7.654GiB,2.69%,38.4MB / 17.2MB,144MB / 65.2MB
rules-processing,2025-12-23_15:33:55,112.49%,211.9MiB / 7.654GiB,2.70%,38.6MB / 17.3MB,144MB / 65.2MB
rules-processing,2025-12-23_15:34:07,98.44%,212.6MiB / 7.654GiB,2.71%,38.7MB / 17.4MB,144MB / 65.3MB
